id,label
27891,17
21486,89
8183,47
26619,81
20739,27
11143,64
25785,10
14932,95
1248,73
4404,22
17025,62
29037,25
16832,60
25594,53
28265,77
8298,16
13547,35
284,83
24666,61
26955,26
2058,50
9864,77
10277,58
13626,16
22361,2
21086,35
7442,69
811,30
24357,77
9433,21
3803,55
14186,42
3567,90
23629,73
13970,87
2093,64
8182,43
20481,40
16602,12
12626,32
27311,60
21549,72
21088,28
24467,4
11635,51
11361,48
13830,44
11811,84
8570,59
26161,91
20141,94
15554,65
25068,34
26007,15
624,10
1184,82
18774,48
17133,30
17320,29
18900,43
2000,79
1198,11
19966,50
12845,74
15685,8
14713,48
28713,3
9953,79
310,2
2402,57
10195,4
1231,91
19095,92
22870,59
22173,77
4744,98
283,93
17851,46
28320,97
5920,8
21617,15
6996,67
6912,70
27600,92
16540,35
23361,25
12386,53
4324,87
7542,96
13091,67
18673,89
22515,7
4606,83
3322,36
9531,76
15460,41
11225,16
4563,58
25605,70
20072,43
6381,62
9183,55
6885,74
2741,59
17603,96
4841,8
28453,63
18391,12
12275,6
8511,71
27540,5
7018,71
5703,50
19469,98
4958,30
24662,55
7667,98
24270,14
22074,70
21296,96
11806,87
6008,96
10025,49
16387,25
15353,55
6786,60
26557,50
14495,58
13115,83
14150,4
17761,67
14821,5
611,8
1943,95
6362,3
25755,12
5414,69
863,26
13179,88
22828,50
950,43
12897,52
6715,78
2273,74
27921,11
25955,83
24456,11
1315,48
13740,19
5140,22
18567,16
24560,88
8224,19
26482,36
9033,94
25173,69
4891,56
6312,82
15370,8
3995,80
18427,23
10656,6
28978,16
3016,23
28727,28
21501,32
22816,34
16948,34
15018,34
4636,99
10436,36
537,76
23564,76
7500,53
16644,80
27675,91
19645,44
7235,67
27522,65
26825,56
26245,24
23843,95
23501,77
3221,32
2928,69
16935,98
5538,88
23771,0
20380,14
22709,99
24209,22
18679,99
8336,55
12692,72
9523,51
13752,47
9560,55
24624,19
8025,22
3301,56
10826,30
21151,58
12875,28
27963,46
27512,5
25360,37
8632,80
23868,20
20204,59
14079,84
6863,25
22189,42
26296,62
26389,30
9606,81
8810,77
22792,35
4220,57
18086,23
20689,92
2020,49
10711,4
14432,52
22078,22
11249,61
6299,21
25250,67
11474,88
12372,69
4241,50
7215,32
9308,96
9580,60
26817,30
27943,13
18421,42
14074,25
11750,67
20526,28
11582,93
18637,50
3933,92
22133,80
22971,99
25801,67
27797,53
5893,64
24256,79
12602,74
11563,21
22908,37
12745,40
1833,17
8351,28
15721,36
23315,36
28342,88
19231,76
262,90
4096,28
21788,82
7579,87
14493,46
21722,10
9164,85
8292,65
23447,42
21713,33
8197,56
7576,18
11002,40
7774,72
4576,33
8721,25
16121,63
13364,91
3883,0
1964,89
28970,76
23573,50
6345,58
12420,35
3931,6
21935,40
25322,15
11194,92
26115,62
28571,34
20208,96
10439,72
8537,11
22262,68
13336,76
16770,53
5487,73
12825,97
4012,70
19866,88
19299,61
12874,23
13613,40
12233,30
1424,22
23109,73
16151,31
19950,59
9824,77
20419,75
23274,41
26564,71
26375,55
14943,23
28920,41
18639,25
8749,34
6792,67
22607,41
19320,67
12175,10
11670,0
5613,23
15002,99
18404,45
26370,45
13111,89
21544,47
6934,55
1948,79
6227,97
21269,28
6830,8
6257,26
18378,75
22561,8
24709,91
6226,82
6296,33
5134,42
9528,28
11284,69
26061,87
14875,38
6221,35
10437,13
12551,78
10719,99
27875,70
14068,85
23387,28
16015,68
23301,85
23136,98
14009,83
5886,48
6040,71
24169,9
12431,0
20424,92
13907,53
27571,64
6661,47
21827,15
209,20
2199,89
9149,65
18782,44
14822,0
20012,24
13391,29
19563,77
6323,80
12135,70
9272,30
15001,14
12400,93
206,95
16883,73
25999,41
21793,98
15022,45
17776,62
13287,89
18795,42
19207,93
1764,7
10860,99
14570,96
15636,7
27556,38
25601,38
17129,53
24432,21
13828,98
22037,36
8027,54
9728,9
20134,24
2021,70
12505,94
1931,11
21791,13
7619,25
24288,92
5498,79
11772,12
15514,41
19601,11
16459,49
3673,91
14638,52
8326,69
23061,29
549,5
16572,54
23713,89
9001,18
18228,28
7618,67
28279,63
29088,82
28013,5
11939,8
25763,71
13981,85
26414,34
8521,13
6839,55
1357,31
8433,78
6821,31
13911,69
13961,39
22949,80
18494,97
1235,58
10552,28
6566,48
15149,29
3646,63
28455,20
6092,30
2556,49
23385,78
7577,23
29041,14
28409,95
4435,86
8522,38
19357,47
7807,71
19793,78
14320,55
12219,18
3321,35
10837,34
4401,89
23195,74
1864,42
2780,63
16505,99
23553,6
629,15
1162,32
14072,48
11777,11
18409,94
28586,14
17360,42
28803,75
21009,95
1382,43
26590,56
26359,38
26638,79
3530,54
23066,42
9277,69
9784,72
4091,22
28533,83
3934,46
1911,23
14897,88
8044,27
25897,31
22783,16
20695,56
11131,43
24633,69
27509,67
1797,78
20453,75
7540,21
26469,70
10096,82
2340,11
20368,61
14893,44
4508,28
7159,23
11445,7
9774,90
12568,79
4865,48
10418,99
722,82
4492,48
708,10
231,11
3415,9
5605,64
10140,6
2942,69
25782,88
19526,5
23905,48
23329,38
23330,68
2419,11
18437,22
5993,4
385,91
22278,32
10899,85
17864,34
26347,15
20991,33
27531,10
11498,38
19521,54
3406,29
673,88
19556,29
29,85
27038,61
5168,99
27581,25
13446,29
3067,33
614,30
27190,85
16029,25
21437,34
2398,29
17326,68
18373,58
25319,45
15173,4
3590,96
16071,80
8742,36
23137,75
26773,26
19442,43
29017,19
15670,0
14677,3
13676,62
9420,48
15127,5
12755,18
22267,15
20608,63
11383,54
12730,67
3777,20
17132,27
25939,99
7266,76
2812,90
27987,42
22476,33
5689,28
7528,16
6372,74
18989,80
3750,81
8220,29
21281,18
876,60
27664,56
21458,93
18906,77
24430,82
12302,51
24812,25
18109,39
21197,46
14813,98
12649,44
15034,48
17258,63
6523,42
2938,95
26005,99
608,9
10165,87
21883,65
545,43
20174,96
2436,80
27598,11
1917,33
8238,97
22402,25
27603,38
28462,76
14240,5
12647,1
20056,55
3786,76
19768,49
12131,59
23317,48
24989,10
19149,71
21856,99
3852,80
26881,46
23415,71
23208,59
13610,84
22022,74
28143,64
20390,36
6951,1
13174,67
27955,34
7847,30
26567,35
15163,4
23269,26
10820,56
11704,8
16616,11
21087,0
28587,18
21749,19
14709,32
2974,0
2298,52
2389,86
27696,13
14144,55
26153,63
1059,70
8302,49
22826,23
26295,0
14164,27
15984,4
28201,2
16813,27
19340,62
8615,5
18517,34
11114,70
21832,81
13354,30
7072,36
20725,83
2755,87
26533,72
26109,37
6176,33
11317,31
20363,33
21306,32
23316,84
7649,33
12888,89
5093,50
2918,45
26231,43
788,57
10301,38
22307,0
27310,33
4465,40
8889,17
9584,96
17573,47
318,32
18640,9
5880,3
11181,51
6702,23
13572,66
3625,41
2612,71
25817,21
22887,23
22988,33
6571,20
19861,0
8387,40
27825,20
13014,13
11688,23
12641,99
16195,51
15128,9
27445,4
13048,78
21961,79
8242,18
25306,72
22538,46
538,54
4989,66
6809,10
19318,69
3457,25
9421,93
1437,29
10316,10
681,0
5341,25
2219,66
18362,37
19352,88
25414,56
10260,67
11730,55
27670,36
19920,14
10080,64
9157,14
18905,46
17798,76
24322,60
14861,33
25949,45
1674,42
11665,8
10467,78
25508,27
3400,74
11206,9
11694,98
386,76
14540,56
9124,26
9729,93
676,24
11601,73
26588,50
23081,7
5021,81
21265,40
20699,19
194,36
7220,27
27733,62
9137,79
15219,89
4908,39
23003,45
15962,20
25256,12
18341,52
22669,66
13628,55
15110,62
11632,42
13813,43
2679,59
6564,79
14098,25
21032,88
18029,99
21401,41
19491,35
12657,99
25295,73
18943,91
16186,23
416,60
16629,63
15655,63
28685,89
5518,25
25863,15
19514,80
4623,95
4930,60
9966,36
11610,59
15610,38
16157,98
10064,53
27781,27
1113,3
18428,61
26913,31
23092,71
15890,47
20590,95
4229,24
11166,77
6670,23
16599,46
20708,99
23422,5
24922,3
17444,28
16878,26
26983,29
10085,0
21989,7
26568,2
6496,29
17643,58
22145,3
14931,49
22836,50
5346,39
28805,44
22760,38
19941,72
2319,1
17291,98
4749,32
18140,16
18436,7
28187,69
1436,23
14838,68
1000,42
12430,46
10185,74
5867,78
12444,90
7122,51
20662,36
22929,67
20330,88
21192,8
8258,49
23563,3
15557,47
2777,5
17796,57
24484,60
13528,49
5086,82
5488,45
9446,12
598,10
10759,74
4533,74
12859,36
13423,96
20911,4
10269,67
8746,97
24141,5
2571,8
18271,64
24656,15
14577,58
4397,63
20909,4
17842,5
7283,94
21451,41
27289,96
228,39
25814,55
18450,94
28664,35
13162,11
14597,77
372,64
2863,59
3826,56
13029,67
26861,59
6920,19
16217,85
10671,62
22451,98
6277,40
9713,36
11312,61
22442,42
15863,6
16182,26
8119,26
991,5
16293,24
14435,18
14476,19
3042,45
2336,17
942,87
7674,99
4019,96
20894,96
17380,4
8990,81
14776,59
26362,50
534,76
22573,27
10710,7
1912,3
20238,78
1498,0
24718,59
23030,51
12578,15
4467,22
17119,6
22525,70
13894,20
19607,35
5619,94
8018,84
26924,68
15780,61
10056,83
10881,54
6679,15
9372,4
2177,98
18809,10
66,51
25712,73
8498,25
4937,6
6427,27
15643,31
3912,19
24790,78
3561,39
15946,41
18855,48
2614,52
22899,76
12467,54
19975,5
2472,95
1568,53
26492,49
27894,92
29035,15
9960,41
18986,2
8049,49
7101,58
9016,45
11184,44
27070,23
23892,4
16763,38
4413,59
7637,45
5441,89
2536,79
28099,89
4440,71
27167,53
3248,31
27807,69
20973,95
16460,70
20694,16
9697,95
28562,3
15011,53
12925,28
946,55
24083,26
10758,2
23446,55
25998,58
10038,25
9360,85
15209,11
7485,32
27241,66
812,67
14020,79
10049,27
8194,32
28699,77
25299,30
8227,48
11530,35
20899,0
17687,63
11028,24
7316,52
7021,78
8705,14
2034,40
581,72
16216,46
6854,85
4814,65
210,76
8975,71
10554,60
28911,66
9974,82
23552,74
8870,64
25679,82
805,26
22645,86
24862,58
16818,33
15231,12
3989,25
11323,61
18128,32
16106,61
22023,80
26059,21
2967,81
11365,76
11796,15
25181,22
8807,79
15718,67
9375,31
7581,75
4754,66
28015,5
23536,11
20813,58
24860,79
19947,43
14665,55
15756,58
18440,23
27473,36
6211,35
21747,88
15125,45
28173,18
18683,94
19754,10
21498,40
11641,20
7118,64
19096,99
22204,93
6967,64
6535,69
4039,59
16291,93
17314,53
22301,72
2395,35
29029,46
12807,58
1796,5
28636,31
18111,14
5091,5
9649,95
4394,25
26027,32
16380,59
15262,3
6919,16
23609,81
7472,8
11098,65
4809,83
22049,84
22257,31
22855,8
18257,45
21332,51
19073,34
9977,77
5959,38
28034,85
14103,29
7011,34
27713,19
761,48
5247,43
23879,19
24530,3
24640,36
10226,67
25553,83
27327,9
21540,79
3201,49
28068,28
16527,52
10654,65
28917,25
23097,55
9972,35
15447,78
9652,85
24568,82
25108,45
26305,4
14278,16
15073,39
21262,30
11483,9
7481,57
3806,18
5809,55
16611,75
26607,31
7922,40
1558,56
13784,84
11702,92
22375,28
26160,43
28126,66
5679,47
1347,67
28504,64
5670,30
3782,2
22443,74
2040,26
25390,20
9948,82
28640,34
13716,25
17190,11
4031,82
10174,4
20578,77
6631,64
9623,46
28043,25
200,68
4024,54
9053,65
10319,79
18,56
16609,0
16211,30
23926,89
22235,60
27529,46
10993,54
15907,20
22998,83
26344,26
17388,79
527,66
6070,46
9210,50
12235,71
16353,53
11193,81
2908,21
19720,25
25255,85
14025,22
8062,59
12750,56
18174,82
27170,24
2946,15
8655,39
10818,10
12828,43
253,49
14043,41
4377,21
5700,75
16639,73
8660,84
5536,36
4466,91
12035,25
27370,41
29004,46
21763,67
2090,74
11281,90
8508,53
23662,58
6799,86
18181,21
13039,72
15676,21
8619,61
20401,81
13028,97
12593,29
7718,72
26554,52
11103,91
20724,27
13714,82
16149,80
14242,84
1321,41
4520,69
10747,5
564,95
1329,62
5102,55
24895,74
81,23
28065,91
11046,36
32,48
6697,88
12817,7
8079,4
12786,84
28006,94
20679,31
26476,24
20933,92
27023,38
13882,49
7490,85
26014,67
577,24
7780,67
2028,33
484,70
20967,75
3079,67
28213,15
27533,4
19724,53
11164,51
11030,94
18155,87
13812,28
12102,16
9386,33
89,0
13410,56
16855,49
27218,24
16664,89
2494,90
4648,62
980,79
24293,48
12057,88
19147,41
7030,11
9910,5
22056,19
14162,71
14551,62
18056,2
23413,89
12960,39
3327,93
7771,57
23147,2
27915,86
19957,87
18862,15
26884,94
7884,92
11870,43
5802,78
25084,38
22373,50
2115,38
18457,42
7946,83
10411,95
16390,20
2889,1
28487,50
13489,16
2134,29
26692,16
18787,71
3404,9
4500,63
78,27
21431,78
25953,36
10462,11
25549,28
18810,82
21405,47
17724,6
28899,29
18487,34
10509,63
12161,63
21614,32
20787,2
18383,97
2125,20
2460,85
22125,69
19670,13
12820,49
8880,36
24444,14
7303,21
27325,63
10072,70
21828,94
22259,74
24378,74
21374,78
7059,8
1240,82
1448,23
18028,91
11470,25
18307,13
13518,79
17951,96
9236,96
13502,99
13460,51
19426,47
1243,36
5464,72
14545,24
27566,65
21834,60
15068,53
11043,1
18722,31
26880,39
27395,96
10661,8
4075,43
2022,51
19605,7
7311,11
11816,0
2061,55
5672,92
685,43
26946,87
25727,59
12916,19
1648,74
24749,34
15658,14
26691,33
23455,9
23504,32
17410,28
3073,70
1643,67
24969,51
3565,71
5107,76
15825,83
27454,58
584,78
2285,22
5427,55
22797,31
16546,16
17075,13
14262,90
24406,39
12266,61
28286,54
27526,13
13854,93
16742,40
18623,13
25891,94
28274,67
24629,15
17344,55
27528,23
26640,93
7665,56
8873,26
18400,52
8469,80
21322,51
12234,40
19020,25
17972,13
25852,5
27932,16
19643,38
413,3
11210,20
12725,37
25053,88
12681,50
768,55
14310,8
13838,95
28509,20
5139,4
4350,51
10745,28
27364,70
26915,55
25372,7
28464,87
8732,51
21060,1
11891,60
26098,99
14004,73
7225,73
23117,11
20264,67
9024,22
18050,96
17034,7
22480,43
4493,53
13746,40
19579,82
23306,22
7195,44
5483,18
15481,32
26452,87
16407,23
4544,24
21605,79
25483,59
4484,70
28598,78
2585,83
13765,25
7471,97
24919,79
20434,34
17705,88
10491,84
10118,62
15801,39
18556,66
342,55
16828,58
9678,29
4503,71
8297,33
25654,66
2523,49
6044,82
6851,66
10468,97
4183,60
8254,75
27758,99
3604,23
643,6
7864,23
22618,52
23287,32
4380,44
21160,83
21433,1
9135,72
24856,29
11356,30
17703,53
21001,12
28790,41
3660,63
7753,64
10740,57
19039,32
24873,16
25186,69
958,16
27680,64
15795,8
12048,97
24194,31
2121,45
11755,93
5323,17
9476,35
22873,51
8750,49
27607,40
1254,76
15608,57
26326,56
12166,42
23485,62
16562,38
14236,75
25153,84
18205,16
11138,25
28623,7
4730,79
8531,55
4881,26
8363,47
5541,40
20494,0
9289,21
14738,26
8959,8
25409,80
14100,2
11451,2
11682,77
19572,5
12054,93
1109,47
25685,84
24543,79
19743,10
7902,54
3897,63
332,30
5466,35
4518,5
23011,74
27800,72
17078,72
8544,72
22273,37
10667,93
26266,86
19138,55
23491,46
3899,47
19042,69
19227,84
5067,8
12118,32
17537,30
27715,88
25398,81
3776,60
26844,14
19046,57
17008,10
12539,11
4153,89
3176,18
18641,25
7613,22
23514,19
8333,24
10946,81
727,52
15719,55
6634,79
10035,11
28688,58
23737,44
10534,93
14525,1
26547,6
14653,8
11144,58
7373,93
2773,4
12597,74
10441,57
11687,79
24344,11
10900,9
24443,25
15004,1
384,38
14161,67
7625,0
5922,19
24561,47
17197,49
8536,90
27691,89
15169,69
20639,57
24411,69
9636,30
22682,80
22756,0
27233,49
26859,35
28490,83
29032,40
3061,32
22529,21
16744,36
989,15
28580,79
17277,39
28560,77
13178,80
7150,96
12773,11
19171,83
18033,87
19752,49
27679,53
15840,8
6354,33
7128,84
13904,58
23513,30
7938,21
6281,64
23601,15
21075,54
25973,6
28802,96
19535,59
3287,55
15716,86
25631,25
21090,71
23321,22
2308,87
15809,61
5736,91
15851,30
9159,54
14438,79
7240,54
4407,10
19006,35
6797,47
18112,99
8312,69
24176,64
19603,49
12814,82
22695,4
27559,93
1458,43
2749,92
7689,84
1868,12
5485,54
2781,95
17521,53
27951,69
5120,19
14561,33
14386,75
26941,60
13607,16
8226,12
13847,13
15178,35
19792,85
3308,56
13224,79
8159,76
8086,21
7764,99
3755,43
24343,25
11580,33
28878,25
16909,26
21880,3
13443,34
7817,65
28521,83
9036,59
21857,26
28518,91
7069,23
26277,94
17669,22
28282,95
28120,21
28506,56
26751,63
22657,28
21830,49
4703,14
12040,95
1339,8
26270,32
14227,2
11759,87
21249,99
25502,79
18677,32
14212,33
10952,29
5764,55
17779,41
19507,2
1074,81
3468,70
5874,89
3708,19
3306,23
28583,16
11161,33
3147,4
8538,74
2397,86
11699,69
19416,76
9515,65
2263,31
5428,36
24260,0
10852,41
9156,28
16872,73
11773,27
5268,0
25267,8
7048,13
25742,84
2934,6
20995,43
22299,76
14588,25
26611,89
14974,91
9459,91
25190,34
25720,56
24685,51
22284,57
2247,79
16786,13
11770,8
17021,29
3583,59
16587,20
3500,0
26484,23
14141,0
22732,7
11315,32
21889,1
15902,69
11091,31
17415,40
8037,23
15715,59
25876,82
28495,30
11630,11
12585,43
19677,59
14536,6
17114,15
21597,7
6837,22
24809,11
1721,33
2039,88
24747,39
1847,52
1800,7
26922,7
1288,79
14180,93
24673,59
15293,67
20918,12
23049,64
12988,60
21888,38
22636,21
20867,79
901,11
25381,94
14512,53
4800,88
13966,56
27842,59
22533,16
11624,24
15097,80
3239,29
23578,53
23038,4
22014,40
7650,7
785,81
27143,62
6613,68
19885,50
11600,27
13306,34
4849,39
27661,34
24998,31
3265,59
5307,25
16473,81
18647,53
18850,61
22376,10
19661,0
13330,79
26215,50
23860,44
18339,9
20003,83
18737,11
23416,62
8343,57
11100,62
21099,24
19537,10
9939,40
6905,39
13508,89
21098,36
7593,37
25010,34
3812,25
20895,5
4578,86
24849,26
22944,28
5741,14
18342,71
21158,14
24619,19
18349,79
20331,95
26503,41
14352,71
3983,81
7457,41
14423,18
24750,92
698,91
27064,18
756,52
20853,92
6151,74
20018,16
10,96
21668,29
28002,71
26873,24
3586,98
25571,20
12489,24
2837,2
2159,83
2279,44
9517,55
5434,63
16079,59
17970,45
5769,52
15228,48
6013,75
10504,42
28519,41
16041,69
3917,63
1852,81
28964,5
10424,99
1977,0
15114,55
20962,27
26039,34
4399,53
23598,75
9161,81
16803,29
12216,37
26545,40
7291,22
18015,33
28367,27
7236,9
3539,54
7859,53
5036,54
7923,5
19198,94
5215,80
8248,84
1260,86
12803,95
28539,2
3356,17
17407,56
5285,84
123,73
24701,33
18334,75
21450,87
13084,7
28197,88
997,85
10606,89
26644,39
12953,66
27632,12
15989,80
18063,63
27583,28
11039,11
2439,75
29026,64
970,72
6687,98
8130,84
10757,21
23942,55
12256,67
3768,50
5208,15
1829,25
2882,26
11566,25
13339,30
16864,5
20207,56
7962,66
15873,73
26307,17
24926,71
1469,92
19635,30
26716,22
1790,53
6866,58
16428,18
18939,84
6069,22
7445,12
26444,22
13705,4
23434,93
26092,31
16340,13
10779,72
6977,59
13795,82
24694,84
23412,68
26598,28
21241,86
1896,7
3950,21
26,63
9512,32
22113,24
10022,30
2870,70
20790,4
4765,79
27062,92
27481,15
15673,61
25534,89
5861,32
23786,21
24346,5
19421,13
28783,75
28053,26
19989,30
1010,96
5372,34
2754,72
25866,88
16701,78
28258,95
25027,46
421,74
4872,27
28741,90
18323,91
2018,45
28031,69
1400,46
11159,63
27188,31
23428,93
7726,76
1804,96
28255,48
5443,59
25187,22
10859,42
28861,18
2174,58
13687,35
17664,72
24088,12
24580,79
26427,98
6664,83
1257,12
15665,57
25103,2
26584,52
4103,73
6933,30
26582,81
18262,46
16049,4
21449,33
22313,30
3024,45
24391,65
5519,41
11485,23
25375,86
25469,79
28311,8
8450,83
7155,33
16728,69
16382,67
22303,55
6946,33
10278,9
13888,30
1270,98
4580,22
5172,53
4340,14
18045,97
4851,85
3369,45
4013,18
10742,95
13695,32
12398,81
25179,63
19338,60
5786,1
21824,81
2700,44
16294,21
28924,52
17812,48
7857,84
18880,24
24380,17
6747,18
3110,21
2566,75
23461,32
20230,5
15563,50
28381,31
6928,5
8137,39
18286,56
27101,25
25277,72
19443,47
15751,32
25082,85
8924,83
6445,3
26944,91
12625,21
8114,40
25460,16
15958,53
2567,14
28577,41
9746,25
5080,86
23503,33
1207,82
21738,43
16104,76
27537,32
20765,6
21525,0
14158,84
20490,35
13437,82
24683,97
5493,47
6626,51
8168,83
12281,1
16239,31
2892,2
7047,42
10138,99
4600,86
18479,51
19715,14
16969,5
1659,9
1350,49
27496,22
22420,91
25806,43
24667,25
7033,87
24653,65
10866,96
4784,24
15074,10
23093,4
28354,69
16978,59
23135,48
21976,25
17040,27
10679,9
19403,24
7040,44
27155,49
12148,99
23057,39
10078,12
23001,64
21354,14
19852,91
1802,58
16945,87
15455,0
15624,84
25807,54
351,7
2874,6
4952,59
17768,71
10927,77
14667,62
3161,53
17595,7
4431,58
10396,84
27952,94
22321,51
19844,18
21423,82
2986,43
27267,16
21107,35
22441,47
1622,81
4371,91
631,19
20919,91
14983,67
998,32
10588,29
24651,57
6355,96
25457,60
8455,72
24068,69
6782,2
17278,82
17485,69
7987,87
15248,96
1879,3
27152,57
18179,74
19255,71
846,57
22881,62
14271,17
8693,81
26280,19
11302,57
17009,93
12260,88
12891,83
324,97
19907,87
7898,76
15272,76
2355,66
8270,9
28825,54
4479,88
3209,31
5596,11
25675,19
26046,1
26387,12
6407,44
18474,63
12110,97
8753,5
16673,4
24190,63
7715,99
13848,22
5730,29
23876,94
18137,14
27612,36
2902,94
4184,45
12496,2
24117,55
20527,75
11839,57
27463,65
14736,59
20885,13
21712,5
15916,84
17640,7
22101,74
16067,1
8052,6
11342,30
23437,26
18829,44
20435,27
16192,3
10547,58
6358,9
23279,59
9930,14
27156,30
6310,8
25888,16
28027,80
13071,69
21359,78
14112,30
7297,76
27919,31
15508,75
6403,35
14992,45
21969,46
7928,2
16156,2
8644,6
22680,58
2375,0
1178,74
17100,36
13671,92
8155,76
16069,36
22571,47
28413,83
16007,29
45,84
20244,54
7863,63
13282,33
4898,23
23667,85
20874,30
21959,45
4977,92
25171,13
28041,12
26720,24
7020,3
360,86
20290,93
11731,97
5272,84
823,30
28916,9
9136,12
14989,74
2446,20
18687,41
9343,56
27117,71
24789,36
20013,93
6675,36
28350,84
14701,12
4124,16
26037,64
11944,7
12169,92
6896,12
12207,6
28947,93
11810,31
8359,90
9052,74
16626,14
25324,92
1941,77
26794,68
27071,41
24012,49
7813,45
28573,6
21942,18
20548,74
27690,40
26897,80
20696,12
14818,88
28384,72
25733,91
26622,61
22961,3
22915,82
1730,69
19663,0
28568,0
5435,58
9951,16
18390,2
25288,41
3509,9
21390,96
26798,13
12561,78
588,35
25353,15
25848,58
17827,11
25736,84
22297,31
21682,67
29092,99
1922,83
23965,69
4167,51
28125,49
10640,43
6598,16
12382,83
15709,25
1408,24
27292,12
18481,71
16720,34
10581,7
7623,66
11476,95
21612,31
21002,28
16801,57
22007,50
17729,76
9777,3
2530,94
16485,30
24039,3
19835,3
6181,97
11406,9
11005,35
25717,38
9435,57
7591,56
11507,39
23267,24
23231,48
17222,7
23993,38
5698,64
21177,32
27698,53
2786,20
22755,15
13537,1
9117,1
17899,86
4296,59
11298,28
22372,75
27790,8
5450,4
13050,29
13053,0
16292,25
15119,29
27871,68
2327,24
17994,17
7328,88
16171,92
9283,39
16355,42
21901,28
18933,95
11895,53
16700,27
4384,44
2370,67
1768,93
12695,25
2065,66
11814,43
22708,6
12829,94
2911,63
18441,38
17488,98
14361,31
11199,40
16794,89
26410,14
25660,45
28130,33
516,84
16096,36
2604,82
7336,61
3618,80
16320,49
13774,53
21771,96
8813,58
8575,53
16694,94
27151,67
27864,73
16035,9
16138,57
2758,71
22069,48
1188,17
27249,28
14267,34
26432,13
9579,33
27924,80
24804,16
7758,94
1746,7
12846,9
24426,0
24098,57
9642,73
3505,34
5568,93
6953,30
16068,40
6130,86
2532,12
16516,26
8196,3
20175,70
8964,63
3702,4
19410,73
11885,16
14864,64
21178,19
4331,8
10380,96
17714,97
8846,55
10234,42
7117,20
9102,52
19564,50
8665,43
11025,34
13699,13
6716,79
22138,49
6405,13
26954,27
22727,34
10077,19
15256,13
8869,80
7917,94
23260,68
16865,72
173,54
2128,22
18804,68
4050,82
28857,60
24556,78
27450,33
6475,10
9454,15
10000,32
3258,81
19037,99
14428,31
17131,30
5249,17
9238,79
7616,55
19386,9
400,6
12132,2
11124,43
7822,57
4694,87
24886,64
9436,51
20320,69
6856,61
1276,12
10570,12
18333,68
20913,59
1560,85
9010,85
10981,55
11540,91
9066,51
11397,80
28691,50
26057,99
24704,73
17260,33
16725,9
2997,8
22527,15
15039,43
28436,56
29063,30
10965,42
18520,24
8152,55
5908,8
26047,45
20114,10
12063,22
17477,82
19498,77
15533,50
24401,20
28239,11
26895,84
28823,53
22470,82
17744,76
12757,81
5095,64
11850,27
8465,69
9104,4
9909,45
20660,27
16468,53
9356,21
11923,56
22707,26
7051,41
24885,8
7022,4
13957,70
4603,10
15180,61
212,31
10615,86
16830,79
17172,3
22362,86
26748,37
13672,27
6128,93
7799,76
802,1
4846,4
17062,36
17525,59
2600,83
13305,87
8490,58
7202,17
17067,84
9819,89
22837,84
5681,33
20713,37
10964,28
27280,63
3490,59
9271,82
18576,83
11191,92
24316,33
13509,91
16191,32
6572,40
591,2
14649,0
23861,14
28700,57
2484,86
9997,5
13138,74
16006,15
25261,36
7733,76
5195,21
26374,54
9385,88
8609,85
17811,44
18171,62
3742,82
15363,93
7525,20
3597,38
2919,6
14010,5
7675,77
13170,98
3575,11
19274,50
543,30
9432,6
5138,14
25970,91
11070,95
8516,69
13787,35
25495,70
2509,43
22493,30
26840,75
5704,26
6570,19
12832,5
13267,43
6723,42
14070,59
17394,88
23997,52
5366,1
18753,97
8540,61
13819,70
13919,62
7985,84
27378,43
24937,38
2864,27
454,15
29054,59
544,80
24334,82
9928,1
9113,92
5075,63
17627,93
4995,83
26682,41
7448,40
29051,29
20807,52
19334,44
17800,29
7833,82
15644,53
11212,38
9677,86
8184,35
10644,67
9151,30
19199,11
710,0
3165,47
13307,85
3197,93
22221,91
22247,78
17830,46
19623,39
7474,24
4857,88
21355,26
27168,98
23646,47
22163,3
5447,71
5430,40
24425,97
1586,74
26660,33
4177,54
19366,3
2654,5
7645,22
23211,22
22154,79
25392,69
12053,38
17089,32
22314,33
10543,33
17788,94
16893,26
24800,63
2367,34
14109,72
21754,52
3062,52
9802,5
15577,49
13504,12
24025,95
16319,21
10924,10
956,10
77,28
21728,80
14029,49
24315,27
7697,8
3461,54
9040,57
8466,96
23941,31
13090,32
19888,73
2964,88
13733,27
25316,93
23707,24
16424,28
16487,27
12006,30
16073,61
22084,35
11592,94
10741,28
22075,95
9038,69
28337,14
2305,77
13020,8
16331,3
17971,34
28385,67
17000,15
11055,94
15258,94
28675,66
5967,82
7083,50
12804,80
10893,2
19184,85
19974,60
15389,16
11775,1
20907,62
3488,21
24632,43
9707,34
15086,24
9918,64
1115,14
1279,78
23226,96
15251,77
22458,93
15458,75
8896,62
28058,23
8875,61
27103,55
7044,33
18401,91
14385,19
1547,56
28751,88
28594,83
5915,96
4712,63
17542,95
23871,79
9917,83
28575,54
19193,12
8199,64
24031,27
20107,3
19256,53
25649,39
5270,14
8627,19
1507,33
8682,91
5303,92
4233,95
17680,79
6192,91
8112,44
5523,47
10597,75
171,67
23624,94
23483,68
11957,73
4415,70
27204,67
23271,7
21386,56
20307,10
25764,41
2205,88
13278,83
2422,81
23031,0
1594,54
26329,24
20292,88
26760,46
